2018-05-06 10:41:08.702128: {'loss': 1.0059218, 'avg': 1.42, 'accuracy': 0.46, 'spare': 0.30999999999999994, 'var': -1, 'steps': 20600}
2018-05-06 10:41:09.105639: {'loss': 1.0052171, 'avg': 1.44, 'accuracy': 0.45, 'spare': 0.31999999999999995, 'var': -1, 'steps': 20700}
2018-05-06 10:41:09.614826: {'loss': 1.0069401, 'avg': 1.42, 'accuracy': 0.45, 'spare': 0.31999999999999995, 'var': -1, 'steps': 20800}
2018-05-06 10:41:10.084865: {'loss': 1.0129253, 'avg': 1.4000000000000001, 'accuracy': 0.49, 'spare': 0.29999999999999993, 'var': -1, 'steps': 20900}
2018-05-06 10:41:10.596847: {'loss': 1.0117117, 'avg': 1.3900000000000001, 'accuracy': 0.44, 'spare': 0.30999999999999994, 'var': -1, 'steps': 21000}
2018-05-06 10:41:11.122236: {'loss': 1.0026451, 'avg': 1.44, 'accuracy': 0.45, 'spare': 0.31999999999999995, 'var': -1, 'steps': 21100}
2018-05-06 10:41:11.639375: {'loss': 1.0024729, 'avg': 1.44, 'accuracy': 0.48, 'spare': 0.31999999999999995, 'var': -1, 'steps': 21200}
2018-05-06 10:41:12.081826: {'loss': 1.0027908, 'avg': 1.44, 'accuracy': 0.48, 'spare': 0.31999999999999995, 'var': -1, 'steps': 21300}
2018-05-06 10:41:12.518683: {'loss': 1.005079, 'avg': 1.42, 'accuracy': 0.49, 'spare': 0.30999999999999994, 'var': -1, 'steps': 21400}
2018-05-06 10:41:13.021085: {'loss': 1.0063117, 'avg': 1.3900000000000001, 'accuracy': 0.44, 'spare': 0.30999999999999994, 'var': -1, 'steps': 21500}
2018-05-06 10:41:13.564109: {'loss': 0.9992381, 'avg': 1.43, 'accuracy': 0.46, 'spare': 0.31999999999999995, 'var': -1, 'steps': 21600}
2018-05-06 10:41:14.115981: {'loss': 1.0221581, 'avg': 1.36, 'accuracy': 0.5, 'spare': 0.30999999999999994, 'var': -1, 'steps': 21700}
2018-05-06 10:41:14.771527: {'loss': 1.0003977, 'avg': 1.44, 'accuracy': 0.48, 'spare': 0.31999999999999995, 'var': -1, 'steps': 21800}
2018-05-06 10:41:15.389550: {'loss': 0.9977441, 'avg': 1.43, 'accuracy': 0.46, 'spare': 0.31999999999999995, 'var': -1, 'steps': 21900}
2018-05-06 10:41:15.922105: {'loss': 1.002148, 'avg': 1.41, 'accuracy': 0.43, 'spare': 0.31999999999999995, 'var': -1, 'steps': 22000}
2018-05-06 10:41:16.469011: {'loss': 0.99719477, 'avg': 1.42, 'accuracy': 0.47, 'spare': 0.30999999999999994, 'var': -1, 'steps': 22100}
2018-05-06 10:41:17.080621: {'loss': 1.0390567, 'avg': 1.3800000000000001, 'accuracy': 0.47, 'spare': 0.29000000000000004, 'var': -1, 'steps': 22200}
2018-05-06 10:41:17.572554: {'loss': 1.0544312, 'avg': 1.32, 'accuracy': 0.49, 'spare': 0.28, 'var': -1, 'steps': 22300}
2018-05-06 10:41:18.017423: {'loss': 0.99628145, 'avg': 1.44, 'accuracy': 0.46, 'spare': 0.32999999999999996, 'var': -1, 'steps': 22400}
2018-05-06 10:41:18.566573: {'loss': 0.99405783, 'avg': 1.44, 'accuracy': 0.46, 'spare': 0.32999999999999996, 'var': -1, 'steps': 22500}
2018-05-06 10:41:18.993984: {'loss': 0.9960169, 'avg': 1.43, 'accuracy': 0.45, 'spare': 0.31999999999999995, 'var': -1, 'steps': 22600}
2018-05-06 10:41:19.374079: {'loss': 1.0487211, 'avg': 1.34, 'accuracy': 0.5, 'spare': 0.29000000000000004, 'var': -1, 'steps': 22700}
2018-05-06 10:41:19.737080: {'loss': 0.9932551, 'avg': 1.42, 'accuracy': 0.47, 'spare': 0.30999999999999994, 'var': -1, 'steps': 22800}
2018-05-06 10:41:20.282915: {'loss': 0.9928188, 'avg': 1.44, 'accuracy': 0.46, 'spare': 0.32999999999999996, 'var': -1, 'steps': 22900}
2018-05-06 10:41:20.702933: {'loss': 0.99491227, 'avg': 1.44, 'accuracy': 0.46, 'spare': 0.32999999999999996, 'var': -1, 'steps': 23000}
2018-05-06 10:41:21.119142: {'loss': 0.9914575, 'avg': 1.43, 'accuracy': 0.47, 'spare': 0.32999999999999996, 'var': -1, 'steps': 23100}
2018-05-06 10:41:21.548744: {'loss': 1.0080279, 'avg': 1.3900000000000001, 'accuracy': 0.47, 'spare': 0.30999999999999994, 'var': -1, 'steps': 23200}
2018-05-06 10:41:22.009450: {'loss': 1.0493118, 'avg': 1.41, 'accuracy': 0.45, 'spare': 0.30999999999999994, 'var': -1, 'steps': 23300}
2018-05-06 10:41:22.398819: {'loss': 0.99047005, 'avg': 1.43, 'accuracy': 0.47, 'spare': 0.32999999999999996, 'var': -1, 'steps': 23400}
2018-05-06 10:41:22.776446: {'loss': 0.9932485, 'avg': 1.45, 'accuracy': 0.49, 'spare': 0.32999999999999996, 'var': -1, 'steps': 23500}
2018-05-06 10:41:23.134884: {'loss': 0.99319804, 'avg': 1.42, 'accuracy': 0.47, 'spare': 0.30999999999999994, 'var': -1, 'steps': 23600}
2018-05-06 10:41:23.510058: {'loss': 0.99177927, 'avg': 1.44, 'accuracy': 0.44, 'spare': 0.31999999999999995, 'var': -1, 'steps': 23700}
2018-05-06 10:41:23.893974: {'loss': 1.0002356, 'avg': 1.4000000000000001, 'accuracy': 0.47, 'spare': 0.31999999999999995, 'var': -1, 'steps': 23800}
2018-05-06 10:41:24.294940: {'loss': 0.9893897, 'avg': 1.42, 'accuracy': 0.47, 'spare': 0.31999999999999995, 'var': -1, 'steps': 23900}
2018-05-06 10:41:24.748205: {'loss': 0.98969436, 'avg': 1.44, 'accuracy': 0.46, 'spare': 0.32999999999999996, 'var': -1, 'steps': 24000}
2018-05-06 10:41:25.179348: {'loss': 1.0146911, 'avg': 1.35, 'accuracy': 0.52, 'spare': 0.28, 'var': -1, 'steps': 24100}
2018-05-06 10:41:25.628690: {'loss': 0.9891302, 'avg': 1.44, 'accuracy': 0.46, 'spare': 0.32999999999999996, 'var': -1, 'steps': 24200}
2018-05-06 10:41:26.099798: {'loss': 1.0020322, 'avg': 1.42, 'accuracy': 0.45, 'spare': 0.31999999999999995, 'var': -1, 'steps': 24300}
2018-05-06 10:41:26.668299: {'loss': 0.9878249, 'avg': 1.42, 'accuracy': 0.47, 'spare': 0.31999999999999995, 'var': -1, 'steps': 24400}
2018-05-06 10:41:27.301686: {'loss': 0.9875068, 'avg': 1.42, 'accuracy': 0.47, 'spare': 0.31999999999999995, 'var': -1, 'steps': 24500}
2018-05-06 10:41:27.841280: {'loss': 0.9873146, 'avg': 1.44, 'accuracy': 0.46, 'spare': 0.32999999999999996, 'var': -1, 'steps': 24600}
2018-05-06 10:41:28.327995: {'loss': 0.9867313, 'avg': 1.42, 'accuracy': 0.47, 'spare': 0.31999999999999995, 'var': -1, 'steps': 24700}
2018-05-06 10:41:28.861731: {'loss': 0.9884432, 'avg': 1.44, 'accuracy': 0.46, 'spare': 0.32999999999999996, 'var': -1, 'steps': 24800}
2018-05-06 10:41:29.359175: {'loss': 0.98608744, 'avg': 1.43, 'accuracy': 0.47, 'spare': 0.32999999999999996, 'var': -1, 'steps': 24900}
2018-05-06 10:41:29.869176: {'loss': 0.98632866, 'avg': 1.45, 'accuracy': 0.45, 'spare': 0.32999999999999996, 'var': -1, 'steps': 25000}
2018-05-06 10:41:30.374168: {'loss': 0.98553693, 'avg': 1.44, 'accuracy': 0.46, 'spare': 0.32999999999999996, 'var': -1, 'steps': 25100}
2018-05-06 10:41:30.883408: {'loss': 0.98528177, 'avg': 1.44, 'accuracy': 0.46, 'spare': 0.32999999999999996, 'var': -1, 'steps': 25200}
2018-05-06 10:41:31.315510: {'loss': 0.9930687, 'avg': 1.44, 'accuracy': 0.5, 'spare': 0.32999999999999996, 'var': -1, 'steps': 25300}
2018-05-06 10:41:31.779936: {'loss': 1.0102822, 'avg': 1.34, 'accuracy': 0.52, 'spare': 0.29000000000000004, 'var': -1, 'steps': 25400}
2018-05-06 10:41:32.283196: {'loss': 0.9862558, 'avg': 1.44, 'accuracy': 0.46, 'spare': 0.32999999999999996, 'var': -1, 'steps': 25500}
2018-05-06 10:41:32.822915: {'loss': 0.9873098, 'avg': 1.45, 'accuracy': 0.49, 'spare': 0.32999999999999996, 'var': -1, 'steps': 25600}
2018-05-06 10:41:33.290717: {'loss': 0.9843102, 'avg': 1.42, 'accuracy': 0.47, 'spare': 0.31999999999999995, 'var': -1, 'steps': 25700}
2018-05-06 10:41:33.726242: {'loss': 0.9919447, 'avg': 1.43, 'accuracy': 0.48, 'spare': 0.30999999999999994, 'var': -1, 'steps': 25800}
2018-05-06 10:41:34.186345: {'loss': 0.9853178, 'avg': 1.41, 'accuracy': 0.48, 'spare': 0.30999999999999994, 'var': -1, 'steps': 25900}
2018-05-06 10:41:34.621080: {'loss': 0.9835737, 'avg': 1.43, 'accuracy': 0.47, 'spare': 0.32999999999999996, 'var': -1, 'steps': 26000}
2018-05-06 10:41:35.045029: {'loss': 0.98345584, 'avg': 1.44, 'accuracy': 0.46, 'spare': 0.32999999999999996, 'var': -1, 'steps': 26100}
2018-05-06 10:41:35.460827: {'loss': 0.98343134, 'avg': 1.41, 'accuracy': 0.48, 'spare': 0.30999999999999994, 'var': -1, 'steps': 26200}
2018-05-06 10:41:35.900622: {'loss': 0.99423987, 'avg': 1.42, 'accuracy': 0.47, 'spare': 0.31999999999999995, 'var': -1, 'steps': 26300}
2018-05-06 10:41:36.351556: {'loss': 1.0074257, 'avg': 1.34, 'accuracy': 0.52, 'spare': 0.29000000000000004, 'var': -1, 'steps': 26400}
2018-05-06 10:41:36.806275: {'loss': 0.98296434, 'avg': 1.44, 'accuracy': 0.46, 'spare': 0.32999999999999996, 'var': -1, 'steps': 26500}
2018-05-06 10:41:37.237648: {'loss': 0.9816873, 'avg': 1.41, 'accuracy': 0.49, 'spare': 0.30999999999999994, 'var': -1, 'steps': 26600}
2018-05-06 10:41:37.667837: {'loss': 0.9814481, 'avg': 1.41, 'accuracy': 0.48, 'spare': 0.30999999999999994, 'var': -1, 'steps': 26700}
2018-05-06 10:41:38.098009: {'loss': 0.9813343, 'avg': 1.41, 'accuracy': 0.48, 'spare': 0.30999999999999994, 'var': -1, 'steps': 26800}
2018-05-06 10:41:38.519146: {'loss': 0.98747283, 'avg': 1.41, 'accuracy': 0.47, 'spare': 0.31999999999999995, 'var': -1, 'steps': 26900}
2018-05-06 10:41:38.973761: {'loss': 0.9892327, 'avg': 1.41, 'accuracy': 0.47, 'spare': 0.31999999999999995, 'var': -1, 'steps': 27000}
2018-05-06 10:41:39.466355: {'loss': 0.9829965, 'avg': 1.44, 'accuracy': 0.44, 'spare': 0.31999999999999995, 'var': -1, 'steps': 27100}
2018-05-06 10:41:39.913623: {'loss': 0.9808592, 'avg': 1.41, 'accuracy': 0.48, 'spare': 0.30999999999999994, 'var': -1, 'steps': 27200}
2018-05-06 10:41:40.329650: {'loss': 0.98737246, 'avg': 1.43, 'accuracy': 0.49, 'spare': 0.30999999999999994, 'var': -1, 'steps': 27300}
2018-05-06 10:41:40.748047: {'loss': 0.98506325, 'avg': 1.42, 'accuracy': 0.51, 'spare': 0.30999999999999994, 'var': -1, 'steps': 27400}
2018-05-06 10:41:41.161140: {'loss': 0.97925216, 'avg': 1.41, 'accuracy': 0.49, 'spare': 0.30999999999999994, 'var': -1, 'steps': 27500}
2018-05-06 10:41:41.654672: {'loss': 0.9791345, 'avg': 1.43, 'accuracy': 0.47, 'spare': 0.31999999999999995, 'var': -1, 'steps': 27600}
2018-05-06 10:41:42.120847: {'loss': 0.979329, 'avg': 1.41, 'accuracy': 0.48, 'spare': 0.30999999999999994, 'var': -1, 'steps': 27700}
2018-05-06 10:41:42.561722: {'loss': 0.98502135, 'avg': 1.43, 'accuracy': 0.5, 'spare': 0.30999999999999994, 'var': -1, 'steps': 27800}
2018-05-06 10:41:43.000858: {'loss': 0.9912175, 'avg': 1.4000000000000001, 'accuracy': 0.51, 'spare': 0.30999999999999994, 'var': -1, 'steps': 27900}
2018-05-06 10:41:43.435434: {'loss': 0.97894716, 'avg': 1.43, 'accuracy': 0.47, 'spare': 0.31999999999999995, 'var': -1, 'steps': 28000}
2018-05-06 10:41:43.903185: {'loss': 0.97801375, 'avg': 1.41, 'accuracy': 0.48, 'spare': 0.30999999999999994, 'var': -1, 'steps': 28100}
2018-05-06 10:41:44.381201: {'loss': 0.9775068, 'avg': 1.43, 'accuracy': 0.47, 'spare': 0.31999999999999995, 'var': -1, 'steps': 28200}
2018-05-06 10:41:44.865942: {'loss': 0.97720146, 'avg': 1.42, 'accuracy': 0.48, 'spare': 0.31999999999999995, 'var': -1, 'steps': 28300}
2018-05-06 10:41:45.335353: {'loss': 0.9768898, 'avg': 1.41, 'accuracy': 0.49, 'spare': 0.30999999999999994, 'var': -1, 'steps': 28400}
2018-05-06 10:41:45.800340: {'loss': 0.9776303, 'avg': 1.41, 'accuracy': 0.49, 'spare': 0.30999999999999994, 'var': -1, 'steps': 28500}
2018-05-06 10:41:46.255173: {'loss': 1.0401025, 'avg': 1.33, 'accuracy': 0.51, 'spare': 0.28, 'var': -1, 'steps': 28600}
2018-05-06 10:41:46.704845: {'loss': 0.985653, 'avg': 1.44, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 28700}
2018-05-06 10:41:47.158866: {'loss': 1.0001132, 'avg': 1.36, 'accuracy': 0.52, 'spare': 0.29999999999999993, 'var': -1, 'steps': 28800}
2018-05-06 10:41:47.611739: {'loss': 0.9766033, 'avg': 1.41, 'accuracy': 0.49, 'spare': 0.30999999999999994, 'var': -1, 'steps': 28900}
2018-05-06 10:41:48.089183: {'loss': 1.0386211, 'avg': 1.36, 'accuracy': 0.47, 'spare': 0.28, 'var': -1, 'steps': 29000}
2018-05-06 10:41:48.517369: {'loss': 0.9751047, 'avg': 1.41, 'accuracy': 0.5, 'spare': 0.30999999999999994, 'var': -1, 'steps': 29100}
2018-05-06 10:41:49.050336: {'loss': 0.9749903, 'avg': 1.43, 'accuracy': 0.48, 'spare': 0.31999999999999995, 'var': -1, 'steps': 29200}
2018-05-06 10:41:49.677277: {'loss': 0.9747025, 'avg': 1.42, 'accuracy': 0.49, 'spare': 0.31999999999999995, 'var': -1, 'steps': 29300}
2018-05-06 10:41:50.560984: {'loss': 0.9744108, 'avg': 1.41, 'accuracy': 0.5, 'spare': 0.30999999999999994, 'var': -1, 'steps': 29400}
2018-05-06 10:41:51.521506: {'loss': 0.97659254, 'avg': 1.42, 'accuracy': 0.49, 'spare': 0.30999999999999994, 'var': -1, 'steps': 29500}
2018-05-06 10:41:52.311554: {'loss': 0.9850221, 'avg': 1.45, 'accuracy': 0.45, 'spare': 0.33999999999999997, 'var': -1, 'steps': 29600}
2018-05-06 10:41:53.113256: {'loss': 0.9737511, 'avg': 1.41, 'accuracy': 0.5, 'spare': 0.30999999999999994, 'var': -1, 'steps': 29700}
2018-05-06 10:41:54.113960: {'loss': 0.97358, 'avg': 1.41, 'accuracy': 0.5, 'spare': 0.30999999999999994, 'var': -1, 'steps': 29800}
2018-05-06 10:41:55.117984: {'loss': 0.9738936, 'avg': 1.42, 'accuracy': 0.48, 'spare': 0.30999999999999994, 'var': -1, 'steps': 29900}
2018-05-06 10:41:56.085850: {'loss': 0.98999304, 'avg': 1.42, 'accuracy': 0.47, 'spare': 0.31999999999999995, 'var': -1, 'steps': 30000}
2018-05-06 10:41:57.074951: {'loss': 1.1389699, 'avg': 1.3800000000000001, 'accuracy': 0.46, 'spare': 0.31999999999999995, 'var': -1, 'steps': 30100}
2018-05-06 10:41:57.879706: {'loss': 0.9695527, 'avg': 1.41, 'accuracy': 0.5, 'spare': 0.30999999999999994, 'var': -1, 'steps': 30200}
2018-05-06 10:41:59.022560: {'loss': 0.98810935, 'avg': 1.4000000000000001, 'accuracy': 0.53, 'spare': 0.30999999999999994, 'var': -1, 'steps': 30300}
2018-05-06 10:42:00.018114: {'loss': 0.9690832, 'avg': 1.42, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 30400}
2018-05-06 10:42:00.842923: {'loss': 0.9695582, 'avg': 1.41, 'accuracy': 0.5, 'spare': 0.30999999999999994, 'var': -1, 'steps': 30500}
2018-05-06 10:42:01.959483: {'loss': 0.97547716, 'avg': 1.42, 'accuracy': 0.51, 'spare': 0.30999999999999994, 'var': -1, 'steps': 30600}
2018-05-06 10:42:02.986023: {'loss': 0.9733633, 'avg': 1.43, 'accuracy': 0.48, 'spare': 0.31999999999999995, 'var': -1, 'steps': 30700}
2018-05-06 10:42:04.010696: {'loss': 0.97031623, 'avg': 1.44, 'accuracy': 0.48, 'spare': 0.31999999999999995, 'var': -1, 'steps': 30800}
2018-05-06 10:42:05.015518: {'loss': 0.9684688, 'avg': 1.44, 'accuracy': 0.48, 'spare': 0.31999999999999995, 'var': -1, 'steps': 30900}
2018-05-06 10:42:05.952808: {'loss': 0.9676344, 'avg': 1.44, 'accuracy': 0.5, 'spare': 0.32999999999999996, 'var': -1, 'steps': 31000}
2018-05-06 10:42:06.817692: {'loss': 0.96743774, 'avg': 1.44, 'accuracy': 0.5, 'spare': 0.32999999999999996, 'var': -1, 'steps': 31100}
2018-05-06 10:42:07.786889: {'loss': 0.9673544, 'avg': 1.41, 'accuracy': 0.51, 'spare': 0.30999999999999994, 'var': -1, 'steps': 31200}
2018-05-06 10:42:08.503419: {'loss': 0.967514, 'avg': 1.45, 'accuracy': 0.49, 'spare': 0.32999999999999996, 'var': -1, 'steps': 31300}
2018-05-06 10:42:09.236275: {'loss': 0.96824527, 'avg': 1.44, 'accuracy': 0.48, 'spare': 0.31999999999999995, 'var': -1, 'steps': 31400}
2018-05-06 10:42:10.145341: {'loss': 0.98329943, 'avg': 1.3800000000000001, 'accuracy': 0.54, 'spare': 0.29999999999999993, 'var': -1, 'steps': 31500}
2018-05-06 10:42:10.975449: {'loss': 0.9771334, 'avg': 1.42, 'accuracy': 0.49, 'spare': 0.30999999999999994, 'var': -1, 'steps': 31600}
2018-05-06 10:42:11.797133: {'loss': 1.0137006, 'avg': 1.3800000000000001, 'accuracy': 0.47, 'spare': 0.29000000000000004, 'var': -1, 'steps': 31700}
2018-05-06 10:42:12.499337: {'loss': 0.9858641, 'avg': 1.43, 'accuracy': 0.48, 'spare': 0.31999999999999995, 'var': -1, 'steps': 31800}
2018-05-06 10:42:12.967245: {'loss': 0.96816117, 'avg': 1.45, 'accuracy': 0.47, 'spare': 0.31999999999999995, 'var': -1, 'steps': 31900}
2018-05-06 10:42:13.439430: {'loss': 0.9679604, 'avg': 1.45, 'accuracy': 0.47, 'spare': 0.31999999999999995, 'var': -1, 'steps': 32000}
2018-05-06 10:42:13.984945: {'loss': 0.9750782, 'avg': 1.44, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 32100}
2018-05-06 10:42:14.745715: {'loss': 0.965532, 'avg': 1.45, 'accuracy': 0.49, 'spare': 0.32999999999999996, 'var': -1, 'steps': 32200}
2018-05-06 10:42:15.505107: {'loss': 0.96762705, 'avg': 1.42, 'accuracy': 0.51, 'spare': 0.30999999999999994, 'var': -1, 'steps': 32300}
2018-05-06 10:42:16.196957: {'loss': 0.9644377, 'avg': 1.42, 'accuracy': 0.52, 'spare': 0.30999999999999994, 'var': -1, 'steps': 32400}
2018-05-06 10:42:17.000338: {'loss': 0.96823, 'avg': 1.44, 'accuracy': 0.52, 'spare': 0.31999999999999995, 'var': -1, 'steps': 32500}
2018-05-06 10:42:17.851869: {'loss': 0.96912986, 'avg': 1.43, 'accuracy': 0.48, 'spare': 0.31999999999999995, 'var': -1, 'steps': 32600}
2018-05-06 10:42:18.756580: {'loss': 0.9638253, 'avg': 1.43, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 32700}
2018-05-06 10:42:19.498705: {'loss': 0.9636599, 'avg': 1.42, 'accuracy': 0.52, 'spare': 0.30999999999999994, 'var': -1, 'steps': 32800}
2018-05-06 10:42:20.180764: {'loss': 0.9640336, 'avg': 1.43, 'accuracy': 0.5, 'spare': 0.31999999999999995, 'var': -1, 'steps': 32900}
2018-05-06 10:42:20.815004: {'loss': 0.96413505, 'avg': 1.43, 'accuracy': 0.5, 'spare': 0.31999999999999995, 'var': -1, 'steps': 33000}
2018-05-06 10:42:21.468563: {'loss': 0.963262, 'avg': 1.43, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 33100}
2018-05-06 10:42:21.916223: {'loss': 0.96279174, 'avg': 1.43, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 33200}
2018-05-06 10:42:22.435764: {'loss': 0.99341583, 'avg': 1.43, 'accuracy': 0.48, 'spare': 0.31999999999999995, 'var': -1, 'steps': 33300}
2018-05-06 10:42:22.905670: {'loss': 0.96641356, 'avg': 1.42, 'accuracy': 0.49, 'spare': 0.30999999999999994, 'var': -1, 'steps': 33400}
2018-05-06 10:42:23.404491: {'loss': 0.9723738, 'avg': 1.42, 'accuracy': 0.53, 'spare': 0.30999999999999994, 'var': -1, 'steps': 33500}
2018-05-06 10:42:23.854273: {'loss': 0.96271396, 'avg': 1.43, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 33600}
2018-05-06 10:42:24.308536: {'loss': 0.9619503, 'avg': 1.43, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 33700}
2018-05-06 10:42:24.762347: {'loss': 0.9719434, 'avg': 1.42, 'accuracy': 0.53, 'spare': 0.30999999999999994, 'var': -1, 'steps': 33800}
2018-05-06 10:42:25.214267: {'loss': 0.96204454, 'avg': 1.44, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 33900}
2018-05-06 10:42:25.651284: {'loss': 0.98424727, 'avg': 1.36, 'accuracy': 0.53, 'spare': 0.29999999999999993, 'var': -1, 'steps': 34000}
2018-05-06 10:42:26.128380: {'loss': 0.97162956, 'avg': 1.42, 'accuracy': 0.53, 'spare': 0.30999999999999994, 'var': -1, 'steps': 34100}
2018-05-06 10:42:26.572483: {'loss': 0.9622366, 'avg': 1.43, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 34200}
2018-05-06 10:42:27.022961: {'loss': 0.97174203, 'avg': 1.42, 'accuracy': 0.53, 'spare': 0.30999999999999994, 'var': -1, 'steps': 34300}
2018-05-06 10:42:27.500393: {'loss': 0.96064204, 'avg': 1.43, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 34400}
2018-05-06 10:42:28.017044: {'loss': 0.96151996, 'avg': 1.43, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 34500}
2018-05-06 10:42:28.476264: {'loss': 0.96121144, 'avg': 1.44, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 34600}
2018-05-06 10:42:29.022929: {'loss': 0.99836814, 'avg': 1.41, 'accuracy': 0.49, 'spare': 0.30999999999999994, 'var': -1, 'steps': 34700}
2018-05-06 10:42:30.050083: {'loss': 0.95992064, 'avg': 1.43, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 34800}
2018-05-06 10:42:30.559858: {'loss': 0.96013904, 'avg': 1.45, 'accuracy': 0.5, 'spare': 0.32999999999999996, 'var': -1, 'steps': 34900}
2018-05-06 10:42:31.000504: {'loss': 0.9608035, 'avg': 1.43, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 35000}
2018-05-06 10:42:31.447681: {'loss': 0.9850886, 'avg': 1.36, 'accuracy': 0.53, 'spare': 0.29999999999999993, 'var': -1, 'steps': 35100}
2018-05-06 10:42:31.884075: {'loss': 0.959344, 'avg': 1.43, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 35200}
2018-05-06 10:42:32.322495: {'loss': 0.95919466, 'avg': 1.44, 'accuracy': 0.51, 'spare': 0.32999999999999996, 'var': -1, 'steps': 35300}
2018-05-06 10:42:32.729212: {'loss': 0.95971507, 'avg': 1.45, 'accuracy': 0.5, 'spare': 0.32999999999999996, 'var': -1, 'steps': 35400}
2018-05-06 10:42:33.146922: {'loss': 0.9589141, 'avg': 1.45, 'accuracy': 0.5, 'spare': 0.32999999999999996, 'var': -1, 'steps': 35500}
2018-05-06 10:42:33.560922: {'loss': 0.9587745, 'avg': 1.45, 'accuracy': 0.5, 'spare': 0.32999999999999996, 'var': -1, 'steps': 35600}
2018-05-06 10:42:33.990557: {'loss': 0.9651655, 'avg': 1.3900000000000001, 'accuracy': 0.52, 'spare': 0.29000000000000004, 'var': -1, 'steps': 35700}
2018-05-06 10:42:34.405589: {'loss': 1.0092111, 'avg': 1.3800000000000001, 'accuracy': 0.46, 'spare': 0.29999999999999993, 'var': -1, 'steps': 35800}
2018-05-06 10:42:34.836135: {'loss': 0.9581749, 'avg': 1.43, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 35900}
2018-05-06 10:42:35.268596: {'loss': 0.9593304, 'avg': 1.45, 'accuracy': 0.5, 'spare': 0.32999999999999996, 'var': -1, 'steps': 36000}
2018-05-06 10:42:35.814287: {'loss': 0.95787156, 'avg': 1.43, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 36100}
2018-05-06 10:42:36.723897: {'loss': 0.9582422, 'avg': 1.45, 'accuracy': 0.5, 'spare': 0.32999999999999996, 'var': -1, 'steps': 36200}
2018-05-06 10:42:37.688603: {'loss': 0.9606369, 'avg': 1.43, 'accuracy': 0.5, 'spare': 0.29999999999999993, 'var': -1, 'steps': 36300}
2018-05-06 10:42:38.549390: {'loss': 0.9582347, 'avg': 1.45, 'accuracy': 0.5, 'spare': 0.32999999999999996, 'var': -1, 'steps': 36400}
2018-05-06 10:42:39.009806: {'loss': 0.95749086, 'avg': 1.41, 'accuracy': 0.53, 'spare': 0.29999999999999993, 'var': -1, 'steps': 36500}
2018-05-06 10:42:39.434200: {'loss': 0.9675358, 'avg': 1.44, 'accuracy': 0.53, 'spare': 0.31999999999999995, 'var': -1, 'steps': 36600}
2018-05-06 10:42:39.858976: {'loss': 0.95709467, 'avg': 1.42, 'accuracy': 0.53, 'spare': 0.30999999999999994, 'var': -1, 'steps': 36700}
2018-05-06 10:42:40.276959: {'loss': 0.95720994, 'avg': 1.45, 'accuracy': 0.5, 'spare': 0.32999999999999996, 'var': -1, 'steps': 36800}
2018-05-06 10:42:40.695047: {'loss': 1.1169091, 'avg': 1.34, 'accuracy': 0.51, 'spare': 0.28, 'var': -1, 'steps': 36900}
2018-05-06 10:42:41.229833: {'loss': 0.9565799, 'avg': 1.44, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 37000}
2018-05-06 10:42:41.732524: {'loss': 0.95643353, 'avg': 1.41, 'accuracy': 0.53, 'spare': 0.29999999999999993, 'var': -1, 'steps': 37100}
2018-05-06 10:42:42.237942: {'loss': 0.9563172, 'avg': 1.43, 'accuracy': 0.52, 'spare': 0.30999999999999994, 'var': -1, 'steps': 37200}
2018-05-06 10:42:42.691288: {'loss': 0.95643115, 'avg': 1.43, 'accuracy': 0.52, 'spare': 0.30999999999999994, 'var': -1, 'steps': 37300}
2018-05-06 10:42:43.119560: {'loss': 0.9563368, 'avg': 1.44, 'accuracy': 0.51, 'spare': 0.31999999999999995, 'var': -1, 'steps': 37400}
2018-05-06 10:42:43.548124: {'loss': 0.9702757, 'avg': 1.3800000000000001, 'accuracy': 0.52, 'spare': 0.28, 'var': -1, 'steps': 37500}
